27.146	403	27.171	571
27.197	421	27.221	577
27.247	442	27.273	581
27.298	464	27.323	582
27.348	486	27.374	580
27.400	508	27.424	576
27.450	528	27.475	569
27.501	544	27.525	560
27.551	556	27.577	550
27.602	563	27.627	538
27.652	566	27.678	527
27.704	564	27.728	515
27.754	557	27.779	504
27.805	544	27.830	495
27.855	528	27.881	488
27.906	508	27.931	483
27.957	486	27.982	480
28.008	463	28.032	480
28.058	440	28.084	482
28.109	419	28.134	487
28.159	400	28.185	494
28.211	384	28.235	502
28.261	374	28.286	512
28.312	367	28.336	522
28.362	366	28.388	532
28.413	371	28.439	542
28.463	380	28.489	551
28.515	394	28.540	558
28.565	413	28.590	564
28.616	433	28.642	568
28.666	456	28.692	569
28.717	479	28.743	568
28.768	503	28.793	566
28.819	524	28.844	561
28.869	542	28.895	555
28.920	556	28.946	548
28.970	565	28.996	540
29.022	570	29.047	530
29.072	569	29.097	522
29.123	563	29.149	514
29.173	552	29.199	507
29.224	537	29.250	501
29.274	517	29.300	497
29.326	495	29.351	494
29.376	472	29.401	494
29.427	448	29.453	495
29.477	424	29.503	497
29.528	404	29.554	502
29.579	387	29.604	507
29.630	374	29.655	514
29.680	366	29.706	521
29.731	363	29.757	528
29.781	366	29.807	535
29.833	374	29.858	541
29.883	386	29.908	547
29.934	404	29.960	551
29.984	424	30.010	554
30.035	447	30.061	556
30.085	470	30.111	556
30.137	495	30.162	555
30.187	518	30.212	552
30.238	537	30.264	548
30.288	554	30.314	544
30.339	564	30.365	539
30.390	571	30.415	533
30.441	572	30.466	527
30.491	568	30.517	523
30.542	558	30.568	518
30.592	544	30.618	514
30.644	525	30.669	510
30.694	503	30.719	508
30.745	480	30.771	507
30.795	456	30.821	508
30.846	432	30.872	509
30.896	410	30.922	511
30.948	391	30.973	514
30.998	376	31.023	518
31.049	367	31.075	522
31.099	362	31.125	525
31.150	363	31.176	530
31.201	369	31.226	533
31.252	381	31.277	536
31.302	396	31.328	539
31.353	416	31.379	541
31.403	439	31.429	542
31.455	463	31.480	542
31.505	487	31.530	541
31.556	510	31.582	541
31.606	531	31.632	539
31.657	549	31.683	537
31.708	562	31.733	535
31.759	570	31.784	533
31.809	573	31.834	531
31.860	571	31.886	528
31.910	563	31.936	526
31.961	550	31.987	524
32.012	532	32.037	523
32.063	512	32.088	522
32.113	488	32.139	521
32.164	464	32.190	521
32.214	440	32.240	521
32.266	418	32.291	522
32.316	398	32.341	523
32.367	381	32.393	524
32.417	369	32.443	524
32.468	363	32.494	526
32.519	362	32.544	526
32.570	367	32.595	527
32.620	376	32.645	528
32.671	391	32.697	528
32.721	410	32.747	528
32.772	431	32.798	529
32.823	454	32.848	529
32.874	478	32.899	529
32.925	502	32.950	529
32.975	524	33.001	529
33.026	543	33.051	530
33.077	557	33.102	530
33.128	567	33.152	531
33.178	571	33.204	531
33.229	571	33.254	532
33.279	564	33.305	532
33.331	553	33.355	533
33.381	538	33.406	534
33.432	519	33.456	534
33.482	496	33.508	534
33.533	473	33.558	534
33.583	449	33.609	534
33.635	426	33.659	533
33.685	405	33.710	532
33.736	387	33.761	530
33.786	375	33.812	529
33.837	367	33.862	527
33.888	363	33.913	525
33.939	366	33.963	523
33.989	374	34.015	521
34.040	386	34.065	520
34.090	403	34.116	519
34.142	424	34.166	517
34.192	446	34.217	518
34.243	470	34.268	517
34.293	493	34.319	519
34.344	516	34.369	521
34.394	535	34.420	522
34.446	550	34.470	525
34.496	561	34.521	528
34.547	568	34.572	531
34.597	569	34.623	534
34.648	564	34.673	537
34.699	555	34.724	540
34.750	541	34.774	543
34.800	523	34.826	544
34.851	503	34.876	546
34.901	480	34.927	546
34.953	457	34.977	545
35.003	435	35.028	543
35.054	414	35.079	541
35.104	396	35.130	537
35.155	382	35.180	535
35.205	372	35.231	530
35.257	368	35.281	525
35.307	369	35.332	521
35.358	375	35.383	517
35.408	386	35.434	513
35.459	400	35.484	510
